ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
247268861 253.860869948628 -42.2088151494814 -0.577361 -19.0526 12.3071 STAR tmgaia2 20190415 "" "" 239-106393 16552661-4212318 "" J165526.64-421232.1 5966447793122874368 "" "" tmgaia2 3.15908 3.15897 hsoy nan nan "" 343.315184581573 0.758286603802417 257.385739709999 -19.473687188801 13.904 0.113 13.326 0.08 nan nan nan nan nan nan nan nan nan nan 11.268 0.028 10.983 0.045 10.763 0.038 AAE-222-111-000-0-0 nan 10.249 0.026 10.332 0.023 10.34 nan 7.806 nan 12.9456 0.000542 0.006 gbprp splin nan nan nan nan nan nan nan nan nan nan nan nan DWARF nan nan 824.477 nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 13.4984 0.002039 12.2308 0.001216 0 "" ucac4 bpbj "" 52.4900191394588 48.9646366946995 253.860866592538 -42.2088971815074 0.294376682379565 0.24274093739837 -1 0 1627.9073033336426
337806308 252.991560981538 -41.6270726483051 -1.26568 -3.50628 12.9346 STAR tmgaia2 20190415 "" "" 242-105053 16515797-4137374 "" J165157.99-413737.2 5969526911048197120 "" "" tmgaia2 0.0615561 0.0436759 gaia2 0.447682 0.0393051 gaia2 343.357649732453 1.62720961232836 256.631623006573 -18.9738917388449 17.145 0.166 14.85 0.114 nan nan nan nan nan nan nan nan nan nan 11.323 0.024 10.59 0.023 10.339 0.024 AAA-222-111-000-0-0 nan 9.868 0.024 9.962 0.022 9.638 0.228 7.25 nan 14.0254 0.000324 0.0519 rered gaia2 6347.0 122.0 nan nan nan nan 9.64132 nan nan nan nan nan GIANT nan nan 2104.62 178.83 1.13369 0.07489685 "" nan "" "" nan 0.0702362 0.0795575 schlegel nan nan nan nan nan nan nan nan nan nan 164.09 193.57 bj2018 nan nan dered 15.1213 0.002472 12.9878 0.001353 1 "" ucac4 bpbj "" 1.02131341743218 0.677489178550967 252.991553691143 -41.6270877447888 0.0344953724943858 0.0263528594095787 0 0 1628.433806821596
247570272 254.048939975355 -42.0692638817015 0.790036 -2.85198 12.8223 STAR tmgaia2 20190415 "" "" 240-107608 16561174-4204093 "" J165611.76-420409.0 5966453982183566336 21440356 "" tmgaia2 0.058532 0.0446562 gaia2 0.488679 0.0349595 gaia2 343.511348549159 0.737093382939192 257.515336014635 -19.3188322322284 17.005 0.074 14.979 0.114 nan nan nan nan nan nan nan nan nan nan 11.129 0.026 10.234 0.022 9.963 0.021 AAA-222-111-000-0-0 nan 9.752 0.026 9.922 0.026 9.922 0.132 7.716 nan 14.006 0.000249 0.0553 rered gaia2 6345.0 123.0 nan nan nan nan 10.6795 nan nan nan nan nan GIANT nan nan 1936.84 134.64 1.27402 0.0799573 "" nan "" "" nan 0.0750929 0.0848217 schlegel nan nan nan nan nan nan nan nan nan nan 125.52 143.76 bj2018 nan nan dered 15.2286 0.004977 12.9107 0.001195 1 "" ucac4 apassdr9 "" 0.972476305077356 0.692659664455667 254.048944557575 -42.06927616106 0.0298599795046801 0.0260111339358146 0 0 1628.774781965947
246952010 253.258510223729 -42.2297221131806 1.42053 0.0986016 12.6537 STAR tmgaia2 20190415 "" "" 239-105693 16530204-4213469 "" J165302.17-421346.4 5965002794325777408 "" "" tmgaia2 0.0677224 0.049685 gaia2 0.569939 0.0387931 gaia2 343.017678769722 1.09137877680486 256.918506939754 -19.5477237002316 14.457 0.112 13.305 0.08 nan nan nan nan nan nan nan nan nan nan 11.509 0.026 11.276 0.022 11.194 0.024 AAA-222-111-000-0-0 nan 10.861 0.026 10.904 0.027 10.229 nan 8.084 nan 12.9439 0.000277 0.0914 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1675.07 111.82 1.47238 0.08618645 "" nan "" "" nan 0.0813067 0.0910662 schlegel nan nan nan nan nan nan nan nan nan nan 104.54 119.1 bj2018 nan nan "" 13.3659 0.001175 12.3403 0.001199 1 "" ucac4 bpbj "" 1.12594203649059 0.770695306729124 253.258518483734 -42.2297216886462 0.0395816439156324 0.0298377614449851 -1 0 1629.0632303780176
246951600 253.36348469321 -42.2608503768444 1.0606 -3.64776 12.8107 STAR tmgaia2 20190415 "" "" 239-105815 16532723-4215390 "" J165327.20-421539.2 5964991081963072640 "" "" tmgaia2 0.0506764 0.0353189 gaia2 0.934926 0.0286872 gaia2 343.042748337673 1.0115069366428 257.004371559658 -19.5692018655388 13.51 0.108 13.291 0.08 nan nan nan nan nan nan nan nan nan nan 12.01 0.024 11.867 0.022 11.856 0.029 AAA-222-111-000-0-0 nan 11.707 0.035 11.948 0.042 10.202 nan 7.819 nan 13.0394 0.000276 0.0257 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1038.56 31.205 0.934681 0.02607115 "" nan "" "" nan 0.0253557 0.0267866 schlegel nan nan nan nan nan nan nan nan nan nan 30.28 32.13 bj2018 nan nan "" 13.3104 0.001508 12.6078 0.000992 1 "" ucac4 bpbj "" 0.842548168638611 0.547885038970712 253.363490863362 -42.260866082478 0.0273070965120955 0.0220052817122588 -1 0 1629.2669080643307
247268894 253.856124 -42.211739 nan nan 12.713 STAR tmgaia 20190415 "" "" 239-106384 16552546-4212422 "" J165525.46-421242.2 "" "" "" tmgaia nan nan "" nan nan "" 343.310695 0.759191 257.382402 -19.476995 17.363 0.164 15.757 0.183 nan nan nan nan nan nan nan nan nan nan 10.4 0.029 9.174 0.031 8.589 0.021 AAA-222-111-000-0-0 nan 8.242 0.024 8.371 0.021 8.826 0.152 8.182 nan nan nan 0.018 gaiaj "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan nan nan nan "" "" ucac4 bpbj "" 0.451590043894327 0.396768890426539 253.856017568438 -42.2114137647579 0.451590043894327 0.396768890426539 "" 0 1630.0879820325717
340496207 253.955934690548 -41.5002970601756 -4.40749 -5.24465 10.9897 STAR tmgaia2 20190415 "" "" 243-112353 16554942-4130010 "" "" 5966540942376138496 21439120 "" tmgaia2 0.0753263 0.0552159 gaia2 0.786285 0.0386538 gaia2 343.91152639228 1.14750071276191 257.372664830595 -18.7617469938382 13.925 0.03 12.399 0.057 nan nan nan nan nan nan nan nan nan nan 9.626 0.024 8.916 0.044 8.739 0.023 AAA-212-111-000-0-0 nan nan nan nan nan nan nan nan nan 11.8759 0.0003 0.0351 rered gaia2 7441.0 122.0 nan nan nan nan 10.1795 nan nan nan nan nan GIANT nan nan 1229.62 59.025 1.0635 0.0461672 "" nan "" "" nan 0.0442145 0.0481199 schlegel nan nan nan nan nan nan nan nan nan nan 56.25 61.8 bj2018 nan nan dered 12.7334 0.001396 10.9805 0.000725 1 "" ucac4 apassdr9 "" 1.24910213651159 0.856458790282704 253.955909352895 -41.5003196413105 0.0372848579704039 0.0323807577877606 0 0 1630.724468357341
246628960 252.987316695894 -42.0245336096535 -0.261567 -6.41654 8.8823 STAR tmgaia2 20190415 "" "" 240-106164 16515695-4201283 "" J165156.95-420128.5 5968011096833625344 21425906 "" tmgaia2 0.103834 0.0796888 gaia2 0.726294 0.0553015 gaia2 343.048683081341 1.37702852471993 256.680143262925 -19.3687143556929 13.01 0.038 11.144 0.023 nan nan nan nan nan nan nan nan nan nan 7.262 0.03 6.329 0.044 6.02 0.018 AAA-111-111-000-0-0 nan 5.931 0.107 6.03 0.04 5.912 0.02 5.711 0.062 10.0767 0.00086 0.037 rered gaia2 4935.0 122.0 nan nan nan nan 51.44 nan nan nan nan nan GIANT nan nan 1331.37 100.93 0.929529 0.0617474 "" nan "" "" nan 0.0577796 0.0657152 schlegel nan nan nan nan nan nan nan nan nan nan 93.47 108.39 bj2018 nan nan dered 11.3544 0.001592 8.99938 0.001019 1 "" ucac4 apassdr9 "" 1.72494688590657 1.23609063154434 252.98731517987 -42.0245612364232 0.0549435230512116 0.0475322025023055 0 0 1631.8396992413388
337806560 252.997771742947 -41.6158446313096 nan nan 12.7387 STAR tmgaia2 20190415 "" "" "" 16515947-4136569 "" J165159.46-413656.9 5969526911049192192 "" "" tmgaia2 nan nan "" nan nan "" 343.369267975239 1.63076311544357 256.635046725615 -18.9621782924111 18.934 0.448 nan nan nan nan nan nan nan nan nan nan nan nan 9.506 0.023 8.167 0.061 7.526 0.02 AAA-211-111-000-0-0 nan 7.197 0.031 7.346 0.02 7.194 0.047 7.104 0.338 14.2815 0.000659 0.0061 gbprp "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 17.6009 0.012461 12.7424 0.005497 0 "" "" bpbj "" 0.109876570848027 0.0886093145001194 252.997771742947 -41.6158446313096 0.109876570848027 0.0886093145001194 -1 0 1631.9901692540539
246628680 253.002844336258 -42.0481674453843 1.04722 0.322915 12.8906 STAR tmgaia2 20190415 "" "" 240-106189 16520068-4202533 "" J165200.65-420253.6 5968010821955711104 21426111 "" tmgaia2 0.171809 0.124514 gaia2 0.23501 0.0923798 gaia2 343.037764256956 1.35310347315209 256.695364871093 -19.3907456032818 15.982 0.0 14.363 0.08 nan nan nan nan nan nan nan nan nan nan 11.033 0.027 10.287 0.027 10.093 0.026 AAA-222-111-000-0-0 nan 9.735 0.024 9.82 0.021 9.095 nan 7.906 nan 13.7449 0.001118 0.5153 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 3547.52 1211.15 2.19803 0.500511 "" nan "" "" nan 0.423543 0.577479 schlegel nan nan nan nan nan nan nan nan nan nan 893.8 1528.49 bj2018 nan nan "" 14.7561 0.009901 12.6731 0.006399 1 "" ucac4 apassdr9 "" 2.85439243052025 1.93138089448899 253.002850408131 -42.048166055056 0.0903467790560718 0.0738886899876543 -1 0 1634.075139380133
339573444 253.683861553843 -41.3853245364503 3.94284 -1.00729 10.1222 STAR tmgaia2 20190415 "" "" 244-107919 16544412-4123072 "" J165444.12-412307.3 5966552010522215168 21435290 "" tmgaia2 0.0904521 0.0653651 gaia2 0.975045 0.0470221 gaia2 343.8729380759 1.3784251706571 257.144599724001 -18.6714334130319 12.986 0.022 11.514 0.046 nan nan nan nan nan nan nan nan nan nan 8.82 0.023 8.149 0.036 7.937 0.02 AAA-111-111-00s-0-0 nan 7.758 0.026 7.859 0.02 7.799 0.044 7.456 0.233 11.0025 0.000843 0.0198 rered gaia2 5742.0 122.0 nan nan nan nan 12.7752 nan nan nan nan nan GIANT nan nan 998.77 47.3865 0.673666 0.0289765 "" nan "" "" nan 0.0277609 0.0301921 schlegel nan nan nan nan nan nan nan nan nan nan 45.183 49.59 bj2018 nan nan dered 11.8468 0.00171 10.1335 0.000818 1 "" ucac4 apassdr9 "" 1.49946948808395 1.01388091296371 253.683884180205 -41.3853288733956 0.0483708012834091 0.0382523865298341 0 0 1638.2912907507396
341391318 253.994398992761 -41.5266657411244 -0.504751 -1.61543 8.7437 STAR tmgaia2 20190415 "" 7876-02126-1 243-112396 16555865-4131359 "" J165558.65-413135.9 5966539915894209408 21439629 "" tmgaia2 0.0981263 0.0674481 gaia2 0.66235 0.0436525 gaia2 343.909018060439 1.10853179281264 257.406109992752 -18.7845973329179 10.524 0.097 10.117 0.007 nan nan nan nan nan nan nan nan nan nan 9.17 0.037 9.057 0.022 9.002 0.024 AAA-122-111-000-0-0 nan 8.919 0.024 8.976 0.021 9.188 0.06 7.989 nan 10.0237 0.000677 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1451.91 94.585 1.28785 0.074756 "" nan "" "" nan 0.0705393 0.0789727 schlegel nan nan nan nan nan nan nan nan nan nan 88.56 100.61 bj2018 nan nan "" 10.2742 0.001691 9.62736 0.001483 1 "" tycho2v3 tycho2b3 "" 1.62724854989705 1.04617613210574 253.994396089881 -41.5266726964481 0.0459023579992942 0.0390909372224479 -1 0 1639.891431045564
337806497 252.992118079004 -41.6191890770499 -2.0518 -2.65776 11.5319 STAR tmgaia2 20190415 "" "" 242-105054 16515811-4137090 "" J165158.12-413709.0 5969526911048210816 "" "" tmgaia2 0.168021 0.115465 gaia2 0.393498 0.11061 gaia2 343.364003789766 1.63189818664705 256.631034365226 -18.9660168267526 17.936 0.289 16.422 0.046 nan nan nan nan nan nan nan nan nan nan 9.049 0.03 7.687 0.04 7.144 0.023 AAA-111-111-000-0-0 nan 6.639 0.059 6.935 0.02 6.817 0.027 6.748 0.182 13.5185 0.001226 0.0981 rered gaia2 3325.0 122.0 nan nan nan nan 99.74 nan nan nan nan nan GIANT nan nan 2409.22 766.74 1.25997 0.2886055 "" nan "" "" nan 0.234739 0.342472 schlegel nan nan nan nan nan nan nan nan nan nan 560.67 972.81 bj2018 nan nan dered 16.4689 0.010821 12.0317 0.005242 1 "" ucac4 bpbj "" 2.78758008657559 1.79111399020478 252.992106261955 -41.6192005201839 0.091686405143693 0.0709675302589523 0 0 1639.9014782710246
337808875 253.077085779108 -41.5260951336168 -2.33179 -6.5158 12.8314 STAR tmgaia2 20190415 "" "" 243-110963 16521849-4131339 "" "" 5969529105746529408 "" "" tmgaia2 0.0529771 0.0403861 gaia2 0.939718 0.0280976 gaia2 343.476328587179 1.64192322035714 256.685646861351 -18.8658270846803 13.51 0.105 13.565 0.126 nan nan nan nan nan nan nan nan nan nan 12.007 nan 11.685 nan 11.749 0.039 UUA-662-002-00c-0-0 nan nan nan nan nan nan nan nan nan 13.2928 0.000204 0.0144 rered gaia2 8639.0 221.438 4.15877 0.067751 nan nan 2.02711 0.0735653 2.16 0.313322 0.259313 0.0456102 DWARF 20.6206055 2.73892 1033.38 30.26 0.627299 0.0193277 2901 2.50167537 "" "" 8.593965e-06 0.0189792 0.0196762 schlegel 0.3741 0.252544 0.0614452 0.0856854 0.045631 0.0455895 0.0759313 0.0595708 2.48991 2.98793 29.39 31.13 bj2018 172.268 270.607 dered 13.6831 0.001203 12.7331 0.001167 1 "" ucac4 bpbj "" 0.878586287081492 0.626463308222386 253.077072368836 -41.5261231877567 0.0267523759711335 0.024487133565063 1 0 1640.107624040861
341393103 254.1090540587 -41.6701633761559 -1.5687 1.73205 12.4462 STAR tmgaia2 20190415 "" "" 242-106695 16562617-4140125 "" J165626.02-414013.4 5966491193781969280 21441097 "" tmgaia2 4.63644 4.63633 hsoy nan nan "" 343.850742735172 0.951853289546444 257.513616303025 -18.9172323880188 13.826 0.018 13.259 0.103 nan nan nan nan nan nan nan nan nan nan 11.546 nan 11.331 0.034 11.154 0.031 UAA-622-012-00c-0-0 nan 10.654 0.027 10.637 0.028 11.115 nan 8.659 nan 12.9662 0.001282 0.0062 gbprp splin nan nan nan nan nan nan nan nan nan nan nan nan DWARF nan nan 1015.19 nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" 13.3694 0.003323 12.3642 0.001967 0 "" ucac4 apassdr9 "" 76.9035368331731 71.8641420273223 254.109045016846 -41.6701559187187 0.467773547924349 0.384202836947414 1 0 1640.391137154476
246629996 252.934496932746 -41.9131242446144 -0.982135 -3.28771 12.4614 STAR tmgaia2 20190415 "" "" 241-107137 16514427-4154473 "" J165144.27-415447.2 5968018621616381056 "" "" tmgaia2 0.200106 0.128856 gaia2 0.232598 0.116888 gaia2 343.109712678392 1.47818203452258 256.624266423642 -19.2630085304157 18.985 0.279 16.671 0.172 nan nan nan nan nan nan nan nan nan nan 10.154 0.024 8.993 0.049 8.572 0.019 AAA-212-111-000-0-0 nan 8.292 0.023 8.44 0.021 8.333 0.036 8.44 0.437 14.3235 0.000576 0.2128 rered gaia2 4151.0 123.0 nan nan nan nan 76.1165 nan nan nan nan nan GIANT nan nan 3482.45 1398.54 1.63777 0.419759 "" nan "" "" nan 0.35715 0.482368 schlegel nan nan nan nan nan nan nan nan nan nan 1000.58 1796.49 bj2018 nan nan dered 16.6764 0.007571 12.9151 0.004264 1 "" ucac4 bpbj "" 3.32350157678828 1.99889115477204 252.934491250305 -41.9131384000327 0.119730333020637 0.0805380953455931 0 0 1640.836648153797
247565442 253.98986965927 -42.1329953489849 -1.46225 -4.97571 10.8897 STAR tmgaia2 20190415 "" "" 240-107500 16555755-4207589 "" J165557.56-420758.8 5966452706565680512 "" "" tmgaia2 0.181828 0.156015 gaia2 0.147153 0.125857 gaia2 343.434208078429 0.731356246190857 257.47703761641 -19.3872200961086 17.128 0.232 16.813 0.263 nan nan nan nan nan nan nan nan nan nan 8.671 0.018 7.407 0.036 6.869 0.018 AAA-111-111-000-0-0 nan 6.571 0.069 6.764 0.021 6.59 0.033 6.096 0.118 13.2381 0.000847 0.3637 rered gaia2 4036.0 123.0 nan nan nan nan 381.457 nan nan nan nan nan GIANT nan nan 4119.42 1705.56 2.31816 0.741375 "" nan "" "" nan 0.60836 0.87439 schlegel nan nan nan nan nan nan nan nan nan nan 1259.42 2151.69 bj2018 nan nan dered 16.4694 0.013653 11.719 0.004234 1 "" ucac4 bpbj "" 3.021618188674 2.41991332167281 253.989861169671 -42.1330167721812 0.092808336043853 0.0901779371757023 0 0 1641.6249201631617
341391429 254.004584235036 -41.534710420995 1.10235 -1.31799 11.6891 STAR tmgaia2 20190415 "" "" 243-112407 16560110-4132049 "" "" 5966539950253943552 21439757 "" tmgaia2 0.114766 0.0801851 gaia2 0.511148 0.0618281 gaia2 343.907521359349 1.0975493828488 257.415093763256 -18.7917048118507 13.642 0.012 13.317 0.092 nan nan nan nan nan nan nan nan nan nan 12.334 0.026 12.174 0.042 12.072 0.045 AAA-222-112-0dc-0-0 nan nan nan nan nan nan nan nan nan 13.1922 0.000465 0.6 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1867.08 229.865 1.62601 0.1722275 "" nan "" "" nan 0.154861 0.189594 schlegel nan nan nan nan nan nan nan nan nan nan 202.69 257.04 bj2018 nan nan "" 13.4045 0.001493 12.8158 0.000865 1 "" ucac4 apassdr9 "" 1.90336025455281 1.24374846215026 254.004590575565 -41.5347160956744 0.0578339850511714 0.0467628234095392 -1 1 1641.8494081526733
247569149 254.105395701606 -41.9951558487032 -5.18329 -0.759122 12.2544 STAR tmgaia2 20190415 "" "" 241-109140 16562530-4159425 "" "" 5966477862190176768 "" "" tmgaia2 0.0808258 0.0556444 gaia2 1.03071 0.0395048 gaia2 343.595403238925 0.750747004155459 257.550386364403 -19.2403731619559 11.47 nan 12.792 0.0459 nan nan nan nan nan nan nan nan nan nan 11.404 0.048 11.206 0.043 11.129 0.035 AAA-222-222-ccc-0-0 nan nan nan nan nan nan nan nan nan 12.6413 0.000204 0.0229 rered gaia2 11129.0 613.854 4.26076 0.0831945 nan nan 2.09218 0.0972359 2.91 0.40128 0.317757 0.0687002 DWARF 60.4947472 13.1700754 945.375 35.634 0.723005 0.02864585 2255 6.344541 "" "" 9.297437e-06 0.0273472 0.0299445 schlegel 0.41377 0.388789 0.0918719 0.1026 0.0734077 0.0639928 0.098564 0.067825 17.0855 9.25465 34.316 36.952 bj2018 435.685 792.023 dered 12.9753 0.003004 12.1183 0.00124 1 "" gaia2 tycho2 "" 1.34242067455059 0.863077997870418 254.105365673483 -41.9951591171491 0.0370751125357367 0.0319019633999121 1 0 1642.9524340965136
247568563 254.136038661351 -41.9192387292009 1.0319 -3.1898 12.556 STAR tmgaia2 20190415 "" "" "" 16563264-4155092 "" J165632.65-415509.2 5966478549397992960 "" "" tmgaia2 0.511168 0.345282 gaia2 0.197374 0.259876 gaia2 343.668905504807 0.78042964297642 257.56509074863 -19.1623356930199 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 10.806 0.022 8.842 0.033 7.908 0.026 AAA-211-111-000-0-0 nan 7.373 0.03 7.434 0.02 7.512 0.035 7.608 0.268 17.543 0.003109 1.0 jhk gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 3242.42 1799.55 2.32668 1.023019 "" nan "" "" nan 0.816508 1.22953 schlegel nan nan nan nan nan nan nan nan nan nan 1272.38 2326.71 bj2018 nan nan "" nan 0.0 nan 0.0 -1 "" "" "" "" 8.48778002494022 5.35548190637406 254.136044632294 -41.9192524630623 0.235729645381293 0.196629725267921 -1 -1 1644.0692937298043
341392179 254.061283800335 -41.5931719643786 4.18806 0.770141 12.8831 STAR tmgaia2 20190415 "" "" 243-112487 16561471-4135353 "" J165614.71-413535.4 5966492602531267200 21440491 "" tmgaia2 0.0534924 0.0354715 gaia2 0.766232 0.0251655 gaia2 343.888483885718 1.02787008221809 257.466752442635 -18.8448701817038 14.424 0.021 13.668 0.092 nan nan nan nan nan nan nan nan nan nan 11.807 0.021 11.483 0.022 11.425 0.024 AAA-222-111-000-0-0 nan 11.306 0.03 11.426 0.032 10.258 nan 7.65 0.299 13.3439 0.000246 0.0341 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1258.86 40.22 1.22046 0.03557055 "" nan "" "" nan 0.0345588 0.0365823 schlegel nan nan nan nan nan nan nan nan nan nan 38.96 41.48 bj2018 nan nan "" 13.8304 0.00125 12.6935 0.000803 1 "" ucac4 apassdr9 "" 0.887288047900171 0.550206641734861 254.061307911145 -41.5931686484962 0.0256337135147451 0.0209341071242782 -1 0 1644.248255782607
338636855 253.119311008608 -41.4919701679981 1.13913 -2.70629 12.9394 STAR tmgaia2 20190415 "" "" 243-111052 16522862-4129309 "" J165228.56-412930.6 5969529625467628160 21427737 "" tmgaia2 0.0593456 0.0455186 gaia2 0.543049 0.0357508 gaia2 343.522786776679 1.63913583937708 256.71440200761 -18.828093903914 16.34 0.091 14.588 0.115 nan nan nan nan nan nan nan nan nan nan 11.404 0.03 10.695 0.045 10.333 0.034 EEE-222-111-000-0-0 nan 9.957 0.024 10.081 0.02 9.684 0.285 7.368 nan 13.9428 0.000282 0.0358 rered gaia2 6290.0 122.0 nan nan nan nan 7.08083 nan nan nan nan nan GIANT nan nan 1753.11 112.83 0.988021 0.0516049 "" nan "" "" nan 0.0490261 0.0541837 schlegel nan nan nan nan nan nan nan nan nan nan 105.74 119.92 bj2018 nan nan dered 14.9229 0.001993 12.9635 0.001075 1 "" ucac4 apassdr9 "" 0.984106026388289 0.706089858707165 253.119317556364 -41.4919818200803 0.0304199404201588 0.027903329590107 0 0 1644.5633508240503
246628560 253.004342156839 -42.0566942063788 2.81552 -4.17398 10.0852 STAR tmgaia2 20190415 "" 7876-00784-1 240-106192 16520104-4203241 "" J165201.04-420324.1 5968010783261491200 21426136 "" tmgaia2 0.139509 0.116592 gaia2 1.08 0.0798104 gaia2 343.031886068604 1.34682584005677 256.697649299677 -19.3990702334766 12.082 0.339 10.997 0.032 nan nan nan nan nan nan nan nan nan nan 8.916 0.018 8.396 0.047 8.208 0.027 AAA-111-111-000-0-0 nan 8.164 0.023 8.268 0.019 8.317 0.116 6.685 nan 10.8333 0.001099 0.0356 rered gaia2 6793.0 123.0 nan nan nan nan 9.36645 nan nan nan nan nan GIANT nan nan 908.043 67.858 0.71691 0.04908615 "" nan "" "" nan 0.0458127 0.0523596 schlegel nan nan nan nan nan nan nan nan nan nan 62.902 72.814 bj2018 nan nan dered 11.4897 0.003119 10.0286 0.00211 1 "" tycho2v3 tycho2b3 "" 2.31792508254226 1.8084455724754 253.004358483662 -42.0567121776828 0.0761687702479304 0.0677517057339731 0 0 1645.7219246851055
246627876 253.049689047765 -42.1069812419227 -1.47902 -2.90815 12.8203 STAR tmgaia2 20190415 "" "" 240-106246 16521192-4206250 "" "" 5965008124393738112 21426798 "" tmgaia2 0.0575769 0.0457039 gaia2 0.800507 0.0281499 gaia2 343.014429126001 1.28888687333859 256.739629649843 -19.444830728705 14.026 0.012 13.486 0.103 nan nan nan nan nan nan nan nan nan nan 11.921 0.032 11.654 0.045 11.577 0.043 AAA-222-111-000-0-0 nan nan nan nan nan nan nan nan nan 13.1815 0.000277 0.0287 rered gaia2 nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan 1207.09 41.375 0.989379 0.0303551 "" nan "" "" nan 0.0294445 0.0312657 schlegel nan nan nan nan nan nan nan nan nan nan 39.98 42.77 bj2018 nan nan "" 13.5508 0.001379 12.6422 0.000715 1 "" ucac4 apassdr9 "" 0.956734107603578 0.70892762215296 253.049680464326 -42.1069937631245 0.0295421133972479 0.0270741164629038 -1 0 1645.9076458446216
247568634 254.132599 -41.933861 nan nan 12.401 STAR 2mass 20190415 "" "" "" 16563182-4156018 "" "" "" "" "" 2mass nan nan "" nan nan "" 343.655885 0.77329 257.564183 -19.177147 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 11.901 nan 13.059 0.025 12.455 0.027 UEA-022-011-0cc-0-0 nan nan nan nan nan nan nan nan nan nan nan 0.75 jhk "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan nan nan nan nan "" nan "" "" nan nan nan "" nan nan nan nan nan nan nan nan nan nan nan nan "" nan nan "" nan nan nan nan "" "" "" "" "" 80.011 109.992 254.132599 -41.933861 80.011 109.992 "" 0 1646.3986560625503
247569157 254.10687544136 -41.9955290854354 1.95523 -4.29826 10.2162 STAR tmgaia2 20190415 "" 7876-00632-1 241-109143 16562565-4159438 "" J165625.61-415943.6 5966477862190174080 21441070 "" tmgaia2 0.118311 0.0982731 gaia2 3.88512 0.0827184 gaia2 343.595799788634 0.74965544007342 257.551588999483 -19.240617019879 11.5 0.182 10.925 0.012 nan nan nan nan nan nan nan nan nan nan 9.552 0.03 9.224 0.03 9.134 0.029 AAA-222-222-ccc-0-0 nan 8.915 0.023 8.976 0.02 9.198 0.071 8.469 0.341 10.6901 0.000225 0.0067 rered gaia2 6362.0 135.764 4.08796 0.090505 nan nan 1.68638 0.0819397 1.27 0.196676 0.264812 0.0645267 DWARF 4.19739246 0.2814405 255.692 5.4525 0.20256 0.0113393748 2261 0.439945132 "" "" 7.257704e-05 0.00784825 0.0148305 schlegel 0.13996 0.253392 0.0872477 0.0766317 0.0528133 0.0762401 0.100852 0.0801581 0.285661 0.27722 5.338 5.567 bj2018 152.377 119.152 dered 11.0702 0.000695 10.1608 0.000634 1 "" tycho2v3 tycho2b3 "" 1.96589701044374 1.52443283648308 254.106886768573 -41.9955475918333 0.0802481267108566 0.0604693999932735 1 0 1647.1285740608841
